-5.909632,1.078363,잠시
-4.201956,4.975091,농업
-6.139255,2.925938,대다
-3.478925,2.906857,식
-5.277156,3.875215,의견
-4.743977,4.488057,무대
-5.59747,2.481817,사진
-5.343328,2.778548,주장
-6.727742,2.09895,표현하다
-4.323611,3.140654,인하다
-5.109746,1.715219,이상하다
-4.196816,0.204219,제일
-6.417985,2.631305,붙다
-2.704972,0.946883,아마
-5.695895,1.892822,얘기하다
-2.688898,-0.617332,잇다
-4.514551,-1.453175,조금
-4.249886,3.365148,경기
-4.74877,3.663142,목적
-5.864811,3.321197,태도
-5.671603,4.474665,남성
-3.118769,2.879637,주위
-4.221726,3.402856,대책
-2.951432,1.128125,그만
-5.222985,1.629275,발생하다
-7.204195,3.176165,다리
-4.298637,1.47581,아무
-5.236601,1.568828,어쩌다
-4.70377,4.547716,재료
-4.674551,2.458522,각각
-3.739459,0.572167,결코
-6.324572,1.33208,옮기다
-4.326057,0.98645,항상
-5.45544,2.398262,해
-7.49626,2.410865,잃다
-5.365438,3.629812,자유
-5.281509,3.348551,책임
-5.627194,1.768723,바뀌다
-4.736386,1.164677,비슷하다
-4.444357,0.644107,심하다
-4.563451,3.97729,경쟁
-4.145347,2.633104,달러
-6.548004,2.12911,사랑하다
-2.974586,0.976506,아니
-3.910183,1.917711,여름
-6.230919,2.800344,자라다
-4.64212,2.705704,회
-5.069625,3.056672,구체적
-4.108565,2.392251,기회
-4.934157,2.356512,실시하다
-3.684871,4.567461,지구
-1.308588,2.92106,번째
-4.350571,3.97632,소비자
-4.027422,0.098574,싫다
-3.85768,4.15037,규모
-3.965117,2.618629,기준
-4.154957,1.855814,말
-4.638614,0.906108,반드시
-4.849028,-0.1332,셈
-5.182415,3.125046,갖추다
-2.689663,1.259016,그러니까
-5.989816,2.383581,받아들이다
-4.123419,2.917659,값
-4.885626,4.037223,현장
-4.253745,4.417713,건설
-6.333894,2.270241,꺼내다
-4.152254,4.340401,노동자
-3.519512,4.483673,동네
-4.166973,1.104336,언제나
-4.858412,1.488095,완전히
-4.690489,4.603764,자동차
-6.848571,2.256667,전하다
-5.034496,1.456964,존재하다
-2.129789,3.334871,개월
-4.094199,0.469474,맞다
-4.678356,1.57155,별로
-5.599663,4.820796,어린이
-6.122469,1.655834,정하다
-5.183036,2.071767,한마디
-6.150768,2.430378,유지하다
-5.076705,3.706061,이데올로기
-5.621197,2.050111,공부하다
-4.41694,4.884935,대중
-4.999829,1.610559,늘어나다
-7.235314,3.072121,닦다
-4.763983,1.747119,만
-6.633556,2.410359,말씀
-4.389095,0.499346,괜찮다
-6.614552,3.602515,눈물
-3.379847,3.413574,각종
-6.063901,2.716539,빛
-2.886258,0.957481,아니
-6.988665,2.705846,피하다
-5.583707,1.848959,거치다
-6.393835,1.445345,나아가다
-2.510048,1.329219,야
-4.470338,4.929682,지식
-3.082542,1.7499,현재
-3.760662,0.810421,여전히
-6.225421,4.296277,주인
-5.930998,2.272692,발견하다
-4.759303,2.672978,선
-3.660926,4.601126,인류
-4.687912,3.2643,특징
-6.069477,2.574672,드리다
-4.457272,3.679157,선수
-4.861737,3.796633,형식
-5.513713,2.671836,마련하다
-4.903772,2.351105,반
-5.499693,2.248489,발표하다
-5.162856,3.752061,주제
-4.855103,2.46379,걸치다
-6.042998,2.458579,겪다
-6.458874,2.027842,관점
